CC00480XX11,141609
CC00340XX11,107902
CC00275XX12,93501
CC00799XX25,23810
CC00702AN09,204600
CC00232XX10,78300
CC00201XX03,67600
CC00731XX14,214500
CC00267XX12,87700
CC00194XX14,65401
CC00572BN12,161400
CC00572CN12,161200
CC00195XX15,65800
CC00476XX15,141500
CC00801XX09,29510
CC00134XX11,44600
CC00316XX11,101300
CC00200XX02,67204
CC00286XX15,91700
CC00184XX12,60501
CC00839XX23,23710
CC00136BN13,64300
CC00336XX15,106600
CC00186BN14,61000
CC00186AN14,60900
